Filename,Species,Plant,Obs,Photo,Ci,CO2R,Cond,VPD
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,13,35.34005004270775,174.28048056997278,400.03909301757807,0.3067544839645137,1.8158581784577108
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,14,35.571060451382635,168.24002852099483,399.9537048339844,0.29920850619605854,1.80229706481786
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,15,36.41400513872809,228.07556957818625,499.8621215820313,0.2579374527986365,1.7582363630249165
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,16,37.28688949502044,327.7317093112554,649.97540283203125,0.22108464467262703,1.715558087334968
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,17,37.58603253544158,437.0942484139601,799.85333251953125,0.19775142376581575,1.68499192335314
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,18,38.11230291066007,597.9155985108026,999.9310302734376,0.18227605593009863,1.6619862217018817
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,19,38.28738781985144,818.0707259217858,1250.042724609375,0.17334656057836254,1.6455094211427783
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,20,38.59090260576383,1093.8868323953784,1550.1461181640625,0.1695970376172416,1.6343828011764123
2022-03-07 AL macropterus ACi3_ leaf area.xlsx,macropterus,3,21,34.823789523032644,109.7142968959648,399.9942626953125,0.22248011823690125,1.6830633468443412
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,1,38.60995724925339,127.12694314925824,399.8822021484375,0.26811298691352603,1.9678413292061017
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,2,34.233282262194706,151.7054401904119,399.862060546875,0.2623301249197069,1.9738972009967544
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,3,33.93193915345448,84.35440147327077,299.924072265625,0.30187944089277285,1.9957699523901684
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,4,29.90766059804167,35.13309039028795,199.85867309570312,0.3535293838531944,2.013865822429303
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,5,26.05080341133637,23.319771268740496,149.91676330566406,0.4100380116996633,2.0300213914311898
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,6,19.3873229421411,14.249635943330796,99.9520034790039,0.4600224098558513,2.039080251446576
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,7,10.587339139799548,6.964181885707273,49.96695709228515,0.5112497699649323,2.047032742552663
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,8,8.782251728759253,6.336313803325008,39.88325881958008,0.5537248346871967,2.050244638330638
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,9,6.566301839280607,5.875251452648845,29.941728591918945,0.5861079622496979,2.0483452515390383
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,10,4.212422678474142,5.001136278262565,20.0899715423584,0.607190224005143,2.03898414955294
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,11,1.8408479635337496,3.4858801388396974,10.01384162902832,0.6228275669236786,2.026230736974918
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,12,32.024579360467236,145.05168211998242,400.07614135742193,0.23746648051015767,1.5548211657977662
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,13,32.258905315621575,138.8413011390573,399.9971923828125,0.23295472504569745,1.5290525709922076
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,14,32.391914058547805,124.64441743468085,399.9103393554687,0.22000505889410643,1.4955306047699923
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,15,32.00834731072363,148.51415104336232,500.0301208496094,0.16551010624357054,1.3989391360261942
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,16,33.26483872303367,213.359065178252,649.916015625,0.13737726248159354,1.3448384151880308
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,17,34.45580290272045,262.96097840103823,799.816650390625,0.11458641943940974,1.2928507831456957
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,18,34.9384389062342,349.77445426479323,999.93695068359375,0.09530229532147923,1.2412756140884302
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,19,35.142668706194804,513.1282303730919,1250.092041015625,0.08494314213062906,1.203097913357604
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,20,35.517720091035336,770.9259855423654,1549.9354248046875,0.08239656446083393,1.1736980729372153
2022-03-07 AL macropterus ACi4_ leaf area.xlsx,macropterus,4,21,25.80640232269533,70.69823473111538,399.9683837890625,0.13950846644450032,1.226677066013217
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,1,39.858034148839934,102.92646333753542,400.0262756347656,0.24332644670644304,2.2447806917049458
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,2,34.512253433301844,153.40329384453247,399.9505310058594,0.2578786392308573,2.2370371105004887
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,3,33.94953687945582,88.60135808024235,299.9754638671875,0.29821429247903963,2.2459757593012184
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,4,29.847196316911845,42.43062400883069,200.0034942626953,0.3575335399815246,2.267381166604377
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,5,25.857971768188765,30.0172086437908,150.01296997070312,0.41479913186684353,2.2854091653586655
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,6,19.379327580580995,18.191479686369203,99.914398193359375,0.4638746486119849,2.299610780140327
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,7,10.2906782831313,9.777140500534829,49.94332504272461,0.5094098386671171,2.311703321685083
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,8,8.336255574554537,8.964058699374434,40.06734085083008,0.5394742380837292,2.3220667695690644
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,9,6.41490283194411,7.089542800019365,29.965003967285156,0.5706234934468312,2.323052160590072
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,10,4.109182250563803,5.715198040202683,20.097517013549805,0.5864675486312516,2.3241433458157115
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,11,1.7538200835985558,4.073082074810967,10.137776374816896,0.6026636445514874,2.3212710183760645
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,12,25.460628849447563,301.75884243576644,400.0254821777344,0.5890787659801484,2.3067292248623272
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,13,34.48104248417024,208.52212095112972,399.9194030761718,0.3503505600876305,2.163278328317174
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,14,34.84948522992289,183.8284679558488,399.9017639160156,0.3061192667955706,2.1288325281630676
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,15,36.14823708622678,233.16026460593417,499.9864501953125,0.2521338577539247,2.0811347883901328
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,16,37.229763224547355,315.92233016327924,650.04449462890625,0.20437643191455257,2.0395070050085633
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,17,37.27637097777504,405.84850908302315,799.90972900390625,0.1722320758870528,2.0079787499271333
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,18,38.34811694025867,534.8104861808654,999.92718505859375,0.14956638296583705,1.977894170608124
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,19,39.57553310326485,694.8138931314573,1250.1051025390625,0.12861248128278957,1.947294403670749
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,20,40.52826379449609,962.5780000382848,1549.826171875,0.1269375378341033,1.9339248131823843
2022-03-10 AL macropterus ACi5_ leaf area.xlsx,macropterus,5,21,28.159870063511637,89.557924876816,399.9741516113282,0.15966692550161157,1.944681074194217
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,1,36.079553483005206,180.9055460481541,413.6184387207031,0.2878233141553947,2.409066042561157
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,2,35.97451135125409,171.17257825402493,400.0855712890625,0.2919417236794798,2.408181301054137
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,3,35.94550544987006,123.33507316131228,300.7035827636719,0.3885564443640841,2.446048702279688
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,4,34.850671811916904,55.498220960175075,200.1540374755859,0.47013850250355393,2.4775157357772404
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,5,32.0821522994302,36.60484397935238,149.8673858642578,0.5699160157818021,2.512020787214977
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,6,25.425682804766485,19.91456851796778,100.13257598876952,0.6531482401708303,2.536755875942181
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,7,14.206453526569971,8.96510907458137,50.23344421386719,0.7245414963185683,2.5574811189149913
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,8,11.31647700363064,8.981855192835251,40.253765106201165,0.7751434469762604,2.5711132392837315
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,9,8.687065571355706,6.751202239473829,29.854108810424805,0.8153285823444604,2.5793595188838663
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,10,5.585909789353978,5.234854328888464,19.711774826049805,0.8463660824863506,2.58778476589841
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,11,3.648836796036868,4.701616649530468,14.015701293945312,0.8689247549003575,2.590886340996498
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,12,32.824292015897576,308.49683168842625,400.9478454589844,0.8627767528103769,2.5848369426298303
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,13,39.6462794670974,151.51044396819248,399.8966979980469,0.29638066212836967,2.3258117909675637
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,14,39.45984147687166,158.6828887036702,399.2242431640625,0.3061963271772644,2.3257460087130313
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,15,40.512565299546274,188.40150193863113,499.8585815429687,0.236562844620033,2.286735481882119
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,16,41.44727738624932,282.3950685493068,650.38922119140625,0.2036435852134133,2.264184301387286
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,17,41.71142496323196,380.48106453900624,799.2259521484375,0.17940495969725015,2.2447912458064674
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,18,42.411131838624605,582.5808242624479,1000.0611572265624,0.18671494759051535,2.242963788226334
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,19,42.0625183367071,837.7098101972384,1250.4326171875,0.1921796637975952,2.240593719432218
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,20,41.621080932202986,1162.6602289006562,1549.6483154296875,0.21147891600452337,2.2424267750736324
2022-03-10 AL zeyheri ACi3_ leaf area.xlsx,zeyheri,3,21,39.28415811863091,177.82627529022167,400.4874877929687,0.3340911744617402,2.3025651947273
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,1,43.052307253236755,100.131583502311,400.2535095214844,0.2659557389283333,1.1338548260414685
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,2,42.9771889735172,102.80008207214856,400.0276184082031,0.2689887009649069,1.130926370368739
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,3,41.04099945195825,89.6711239797231,300.0084228515625,0.37898631014528766,1.201428237610453
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,4,36.279273557396294,42.15799454924926,199.9723358154297,0.4542134804266956,1.2393174747188096
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,5,32.99942868679954,29.066596140950487,149.91693115234375,0.5579667851231441,1.297699110431371
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,6,25.630516096519884,15.821495689260567,99.90254211425781,0.6374526017019246,1.3332180696875366
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,7,14.512418506259532,6.504867597267928,50.14374923706055,0.7102602231104644,1.3617444675171209
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,8,12.18775581841894,5.424075041850799,40.017242431640625,0.7661080576356303,1.3801246512045326
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,9,9.526546786434544,4.035571320132847,30.048933029174805,0.8062106097100502,1.3880601690646726
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,10,6.387894246075785,3.0387428177916957,20.00726890563965,0.8379379898954245,1.3917097446765982
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,11,3.210407022873638,1.6874382862325337,10.052724838256836,0.8615935560619741,1.3935329110454768
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,12,43.6419932152764,101.92551776276579,400.0413818359375,0.2735566959268444,0.8884456588896356
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,13,43.10493843002513,115.22973734642244,399.9427795410156,0.2852235932721041,0.8945263096427735
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,14,43.263264318923675,115.3450427021358,399.9689636230469,0.2865402285695347,0.8914011868471571
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,15,45.4221197174068,147.1620982737117,500.04742431640625,0.23872238847608945,0.84330877025074
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,16,46.27825985642439,218.08885642182844,650.04547119140625,0.19676895143839332,0.7984488290260487
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,17,46.636443570527824,333.8920937136899,799.93798828125,0.1854953930855496,0.783227577089332
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,18,46.49099158152925,473.0643938999538,999.9722900390624,0.16377989734730591,0.7524982184224064
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,19,46.762990877092975,710.4012167697907,1249.88427734375,0.16568285534155053,0.7538621165535988
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,20,48.64731555845039,967.717777381599,1550.118896484375,0.16345337976641505,0.7493882602939848
2022-03-10 AL zeyheri ACi4_ leaf area.xlsx,zeyheri,4,21,42.11807268128795,153.83377921388484,399.9557189941406,0.332510541748836,0.9085217743234606
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,1,44.5442916240778,180.23253235285216,400.0157775878906,0.42912938698902314,2.1357924346994115
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,2,45.35252972818093,167.25381441284262,399.9272155761718,0.4068668335933595,2.0999520487023986
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,3,44.91803185310837,87.82781214899035,299.9917907714844,0.4450252060194208,2.123488117587287
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,4,38.16682276399142,42.73853024156169,199.9065399169922,0.5269704416465604,2.160943525133189
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,5,32.4456171926056,26.532517537291415,149.93287658691406,0.5841940242164424,2.1853605682858617
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,6,23.516444018059275,17.117178929425997,99.87615203857422,0.6496475187749692,2.2165716770722064
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,7,12.601624649025872,7.846951483876492,50.074180603027344,0.6952973949745717,2.233688937635481
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,8,10.322420794592576,6.499650178340481,39.90459442138672,0.7309042635703024,2.2302686938578846
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,9,7.994327675658109,4.900451149433936,30.01197052001953,0.7629566414251564,2.224974080213666
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,10,5.43269925375665,3.336807282440467,20.070795059204105,0.7855788470792773,2.2232398155800763
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,11,2.7344354042000023,1.6648094848776498,10.049115180969238,0.7913085774268154,2.215991069140029
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,12,44.39917592616917,237.96946498489643,400.0637512207031,0.6706606032552431,2.035894839334942
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,13,44.67065496457341,233.67734090945007,400.0970764160156,0.6498253371279548,2.0022996750846507
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,14,44.880588617213895,222.00684889040875,399.853759765625,0.5930442793299289,1.9534771056381723
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,15,45.81171349631623,298.53719755740303,499.9807739257813,0.5248720196354555,1.8787613480240104
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,16,46.131399675363554,411.5466335419488,649.891357421875,0.4345723437251096,1.7807785628632846
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,17,46.5095473863783,517.7463757157205,799.9241943359375,0.35841573055581605,1.674545907665044
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,18,47.21412706198744,649.7371987825479,999.970458984375,0.2842892273783351,1.5861161869930802
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,19,47.685272824623574,813.7392491974962,1249.8450927734375,0.22447952446363195,1.497589086066946
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,20,48.409277543200915,1013.038897621064,1550.018798828125,0.1813241534690203,1.4197223578809208
2022-03-10 AL zeyheri ACi5_ leaf area.xlsx,zeyheri,5,21,39.49246468609796,101.97770042894938,400.0397033691406,0.25479620731026037,1.5005356898792526
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,1,22.857046984853255,309.1228470206763,400.07818603515625,0.58398659467028,2.885501517950033
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,2,22.054514207984184,311.881391179152,399.9822692871094,0.5824201731577456,2.8766961977991743
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,3,17.197996936122937,232.09858199768232,299.9543762207031,0.5898079510262109,2.880879653250362
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,4,11.001422536687006,156.8476751359187,200.0662078857422,0.5978751160800291,2.883434565943724
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,5,7.447850259266451,120.46595154503476,149.84117126464844,0.6056252996127126,2.8853218921622465
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,6,4.530620579314741,91.91376404246746,110.03324127197266,0.617566896871938,2.887679031668813
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,7,3.858485479265263,84.7088755207706,100.01206970214844,0.6356619820102676,2.8916517511919375
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,8,3.21174452135793,77.22506003009572,89.9387435913086,0.6512721071579606,2.89497501305287
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,9,2.379037730581385,70.4643448899657,80.0946044921875,0.6664830133296482,2.899111696868902
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,10,1.499816961117217,63.579408102085466,70.05748748779297,0.6839129488587702,2.90350595150725
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,11,0.7252014091059508,56.14731364553233,59.90478515625,0.6993068022639531,2.9069715790537884
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,12,21.02559145364357,325.73065241192654,400.0154418945313,0.7088977694303422,2.9067774315841963
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,13,22.59295914361633,317.37040306011664,399.8807373046875,0.6652375396997775,2.8914990237647435
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,14,22.869229505236376,319.4364660716565,399.9034729003906,0.7028701864767473,2.903454371591244
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,15,26.016311715609728,405.67138268142133,499.879150390625,0.6861647730465111,2.896294663868757
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,16,28.41650031163034,540.8735643200168,650.04364013671875,0.6518928723634947,2.8816938105537995
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,17,29.38156838398634,677.5700424934155,799.98858642578125,0.600805110836134,2.8590220149856176
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,18,30.16898420452999,860.0556671234534,1000.0709838867188,0.5379331647696811,2.8311378900772253
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,19,30.808117829469012,1091.806095914806,1250.1529541015625,0.4894196337756165,2.8073146405679292
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,20,30.70776658276193,1375.488787623535,1549.859130859375,0.45275988460708183,2.7876710389225337
2022-03-19 AL astrocarpus ACi1_ leaf area.xlsx,astrocarpus,1,21,18.000976951619315,308.83999731450484,400.0715942382813,0.4334420431324624,2.779939260357118
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,1,29.15516158322793,276.19498428224824,399.9671020507813,0.5109035520414957,2.0063535865261803
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,2,25.567615309690673,291.733845668202,400.1148376464844,0.5273096130688943,2.0149569895567256
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,3,20.001999699630584,214.8172219133666,299.9228820800781,0.5197293099483592,2.0011598738492467
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,4,12.320087592474186,146.42808420491957,199.99903869628903,0.5138467352167643,1.995078423862462
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,5,8.625754780798603,112.74216171507727,150.10357666015625,0.524928911158645,1.992873981849756
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,6,5.2356708375101855,87.00295764224862,110.05199432373048,0.5390790525862359,1.993590767512476
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,7,4.604571991675684,80.27641993913308,100.12371826171876,0.5588771898935954,1.987735751177708
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,8,3.83343748176932,74.10794439638907,90.05350494384764,0.6056080247711173,2.001883473618669
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,9,2.9427462576049574,67.53061784848744,80.01525115966797,0.6259309004225202,2.0122464096893964
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,10,1.9911897605824471,61.020257586997786,70.0635986328125,0.6337242133267905,2.010409715318965
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,11,1.105617516700245,54.19399987781589,59.82605743408203,0.6832917608616401,2.0199853610143763
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,12,28.42201727176152,302.87322336267954,400.0516052246094,0.7056565916902003,2.0155777776215107
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,13,29.015365567018964,297.25268077173155,400.0903625488282,0.6691557302052734,2.0005704026086466
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,14,29.356451755519423,294.6783917816009,400.14645385742193,0.6549998619551731,1.9886218229005024
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,15,34.429706932103215,371.44286602555417,499.9681091308594,0.6273774641493427,1.964396792988642
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,16,36.11310801051992,511.09361754962447,649.98822021484375,0.6342952722312771,1.9583119130689883
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,17,37.062130180350934,646.33353057907,800.1143188476564,0.5989052484335398,1.9365398603404176
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,18,37.34384377416936,829.0238348515362,999.92449951171875,0.5565209302717328,1.909631281849812
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,19,37.64473998264616,1060.340239943196,1250.060546875,0.5202797733918685,1.879811567444267
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,20,38.114843393045064,1335.208326291686,1549.898193359375,0.47909754487667094,1.8514184708754764
2022-03-19 AL astrocarpus ACi2_ leaf area.xlsx,astrocarpus,2,21,23.144819432336774,290.125919056999,399.8868103027344,0.4650559364160938,1.8371322974388025
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,1,33.34742655961037,318.5171914339203,399.8865051269531,1.1533938666956165,2.371983705519378
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,2,33.70599331755532,315.80352355850863,400.11819458007807,1.1081651393826564,2.390351684940688
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,3,29.200344255461214,227.6576241813985,299.9626770019531,1.0852779830207566,2.403433846704138
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,4,19.4782786042849,151.85970669357565,200.03204345703125,1.0848193326434106,2.4150852168779826
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,5,13.514282650635192,116.28410072113584,150.0419921875,1.086150691383447,2.4276713892690895
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,6,8.298281729111713,88.57351545057465,109.93607330322266,1.083386149153463,2.438766708910349
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,7,7.041653044475337,81.5230594152897,99.88581848144531,1.080389679998777,2.4487941734799823
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,8,5.582989275412419,75.15638732997346,90.064788818359375,1.0813512439559068,2.460018983977134
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,9,4.398776768115025,68.00118083886277,80.04039764404298,1.0828448078740087,2.471908802029473
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,10,2.9645113342269123,61.309588550523976,69.94327545166016,1.086257164702919,2.483521764871475
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,11,1.4002870214867336,55.049102686635706,60.03572463989258,1.090215380957011,2.496725980385032
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,12,30.48812327068375,321.43099654751876,400.1217346191406,1.0654645316875038,2.4947082558130496
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,13,33.281618015188506,310.1351822550628,399.9731140136718,0.961574819563164,2.494374694916594
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,14,33.729950237943996,308.38454258687216,399.9595031738282,0.9487929089753232,2.4955426509787793
2022-04-03 AL platypterus ACi5_ leaf area.xlsx,platypterus,5,15,35.78781081647209,399.66087527704735,500.0573425292969,0.9372784635121924,2.4977458396776053
